
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
encumbré	encombrer	VERppe	NOMB.=s|GENRE=f|CAS=n

mais	mais1	CONcoo	_
par	par	PRE	_
icel	icel	DETdem	NOMB.=s|GENRE=m|CAS=r
deu	dieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
tant	tant	ADVgen	DEGRE=-
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
humilité	umelité	NOMcom	NOMB.=s|GENRE=m|CAS=r

que	que4	CONsub	_
agulant	agolant	NOMpro	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
teneit	tenir1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	_
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
chirter	chierté	NOMcom	NOMB.=s|GENRE=f|CAS=r

que	que4	CONsub	_
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
message	message1	NOMcom	NOMB.=s|GENRE=m|CAS=r
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	_
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
buche	boche	NOMcom	NOMB.=s|GENRE=f|CAS=r
mandé	mander	VERppe	NOMB.=s|GENRE=m|CAS=r

suz	soz	PRE	_
cil	ciel	NOMcom	NOMB.=s|GENRE=m|CAS=r
n	ne1	ADVneg	_
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
tant	tant	ADVgen	DEGRE=-
cum	come1	CONsub	_
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
munde	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
lee	lé	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

fors	fors1	PRE	_
sul	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	_
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
brant	brant1	NOMcom	NOMB.=s|GENRE=m|CAS=r
aceré	acerer	VERppe	NOMB.=s|GENRE=m|CAS=r

si	si	ADVgen	DEGRE=-
en	en2	PROadv	_
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
par	par	PRE	_
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
pais	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r
aquité	aquiter	VERppe	NOMB.=s|GENRE=m|CAS=r

par	par	PRE	_
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
entrecop	entrecoup	NOMcom	NOMB.=s|GENRE=m|CAS=r
od	o4	PRE	_
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
brant	brant1	NOMcom	NOMB.=s|GENRE=m|CAS=r
aceré	acerer	VERppe	NOMB.=s|GENRE=m|CAS=r

que	que4	CONsub	_
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
pendi	pendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
senestre	senestre	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
costé	costé	NOMcom	NOMB.=s|GENRE=m|CAS=r

par	par	PRE	_
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tant	tant	ADVgen	DEGRE=-
de	de	PRE	_
feorre	fuerre2	NOMcom	NOMB.=s|GENRE=m|CAS=r
jeté	jeter	VERppe	NOMB.=s|GENRE=m|CAS=r

d	de	PRE	_
un	un	DETndf	NOMB.=s|GENRE=f|CAS=r
demi	demi2	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
pelee	pelee	NOMcom	NOMB.=s|GENRE=f|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
pace	passer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
brandire	brandir1	NOMcom	NOMB.=s|GENRE=m|CAS=r

le	le	DETdef	NOMB.=s|GENRE=n|CAS=r
que	coi2	PROrel	NOMB.=s|GENRE=n|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=n
fust	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sens	sens	NOMcom	NOMB.=s|GENRE=m|CAS=r
u	o3	CONcoo	_
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r

ja	ja	ADVgen	DEGRE=-
en	en2	PROadv	_
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
Karle	charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
par	par	PRE	_
mi	mi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
chif	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
elmé	heaumer	VERppe	NOMB.=s|GENRE=m|CAS=r

quant	cant1	CONsub	_
Naimes	naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
od	o4	PRE	_
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
braz	braz	NOMcom	NOMB.=p|GENRE=m|CAS=r
acolee	acoler	VERppe	NOMB.=s|GENRE=m|CAS=r

par	par	PRE	_
fol	fol3	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ne	ne1	ADVneg	_
tint	tenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
e	et	CONcoo	_
pur	por2	PRE	_
demusuré	desmesurer	VERppe	NOMB.=s|GENRE=m|CAS=r

e	et	CONcoo	_
tels	tel	DETind	NOMB.=p|GENRE=m|CAS=n
lx	soissante	PROcar	NOMB.=p|GENRE=m|CAS=n
en	en2	PROadv	_
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
o	o4	PRE	_
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
juré	jurer	VERppe	NOMB.=p|GENRE=m|CAS=n

que	que4	CONsub	_
ja	ja	ADVgen	DEGRE=-
usent	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
sicle	siecle	NOMcom	NOMB.=s|GENRE=m|CAS=r
delivré	delivrer	VERppe	NOMB.=s|GENRE=m|CAS=r

que	que4	CONsub	_
message	message2	NOMcom	NOMB.=s|GENRE=m|CAS=n
die	dire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
tut	tot	DETind	NOMB.=s|GENRE=m|CAS=r
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pensé	penser	NOMcom	NOMB.=s|GENRE=m|CAS=r

meis	mais1	CONcoo	_
de	de	PRE	_
plus	plus	ADVgen	DEGRE=-
faire	faire	VERinf	_
ne	ne1	ADVneg	_
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
laissez	laissier	VERcjg	MODE=imp|PERS.=2|NOMB.=p
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
gré	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r

kar	car	CONcoo	_
surquidance	sorcuidance	NOMcom	NOMB.=s|GENRE=f|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
avrat	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s|DEGRE=-
tot	tot	ADVgen	DEGRE=-
afolé	afoler	VERppe	NOMB.=s|GENRE=m|CAS=r

quant	cant1	CONsub	_
hoger	ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ot	oïr	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pur	por2	PRE	_
poi	poi	PROind	NOMB.=s|GENRE=n|CAS=r
n	ne1	ADVneg	_
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
forsené	forsener	VERppe	NOMB.=s|GENRE=m|CAS=n

colur	color	NOMcom	NOMB.=s|GENRE=f|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
mue	müer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
sanc	sanc	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
troublé	torbler	VERppe	NOMB.=s|GENRE=m|CAS=n

grens	grief	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	_
plen	plein	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
d	de	PRE	_
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vers	vers2	PRE	_
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
turné	torner	VERppe	NOMB.=s|GENRE=m|CAS=n

en	en1	PRE	_
itel	itel	DETind	NOMB.=s|GENRE=f|CAS=r
guise	guise	NOMcom	NOMB.=s|GENRE=f|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aresuné	araisnier	VERppe	NOMB.=s|GENRE=m|CAS=r

oger	ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
parole	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=r
gref	grief	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=n
susprent	sosprendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

dreiz	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
enperirer	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	_
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
entent	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=s

par	par	PRE	_
icel	icel	DETdem	NOMB.=s|GENRE=m|CAS=r
deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	_
qui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
munt	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=n
apent	apendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	_
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
virgine	virge	NOMcom	NOMB.=s|GENRE=f|CAS=r
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
par	par	PRE	_
anuncement	anoncement	NOMcom	NOMB.=s|GENRE=m|CAS=r

se	se	CONsub	_
a	a3	PRE	_
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
fie	foie2	NOMcom	NOMB.=s|GENRE=f|CAS=r
passez	passer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r

de	de	PRE	_
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
glutun	gloton	NOMcom	NOMB.=s|GENRE=m|CAS=r
ki	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
ci	ci	ADVgen	DEGRE=-
vei	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
en	en1	PRE	_
present	present1	NOMcom	NOMB.=s|GENRE=m|CAS=r

ke	que4	CONsub	_
ore	or4	ADVgen	DEGRE=-
endreit	endroit	ADVgen	DEGRE=-
ne	ne1	ADVneg	_
prenge	prendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
vengement	vengement	NOMcom	NOMB.=s|GENRE=m|CAS=r

